$ts,$id,$x,$y,HWS_RetWtrTemp,HWS_SupWtrTemp,address,battery,boiler1_run,boiler2_run,boiler_selection_mode,cloud_cover,co2_ppm,connected,customer,demo,device_type,door,energy,error,event,external_temperature,floor,hardware_version,home,humidity,hvac_discharge_pressure,insolation,is_demo_device,kW,label,latitude,light,longitude,mode,occupied,power,precipitation_intensity,pump_run,rssi,site,square_metres,switched_on,target_temp_ideal,target_temp_max,target_temp_min,temperature,water_temp,wind_speed,window,zone
1642723930.918763,6f-7e-22-a1-51-2b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,6f-e8-83-e8-11-d8, , , , , , , , , , ,572, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,72-fb-87-8a-ef-1a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,74-80-94-96-44-45, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,229.4, , , , 
1642723930.918763,74-e3-05-b4-fb-ca, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,76-96-1c-7d-ab-7f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,7a-6c-3c-c9-fd-0f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,7a-83-71-b9-ba-cd, , , , , , , , , , ,556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,7a-bf-52-71-87-c6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,7b-13-e1-46-f4-f2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,7c-ad-c1-a6-3d-b1, , , , , , , , , , ,618, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,7c-c1-99-96-7b-d3, , , , , , , , , , ,580, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,7d-ac-ea-60-0d-3d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,7e-c4-11-80-f8-d9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,7f-6b-54-f1-ea-a6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,256.1, , , , 
1642723930.918763,7f-af-f0-ac-f3-fd, , , , , , , , , , ,517, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,80-c5-3c-9d-e2-06, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,80-ca-f2-c0-6f-ac, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,84-04-e9-0b-69-f2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,84-87-07-1a-4b-ea, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,85-b0-c4-61-96-7e, , , , , , , , , , ,565, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,86-2e-67-1b-8e-e6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,87-d9-66-d5-94-20, , , , , , , , , , ,590, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,89-0e-00-c3-7c-61, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,89-30-a7-84-19-65, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,8a-0a-b7-61-96-c7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,8b-99-09-dd-37-88, , , , , , , , , , ,575, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,8d-bd-be-71-de-90, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,8e-21-ce-c5-41-3d, , , , , , , , , , ,568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,8e-c3-f2-3b-41-fe, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,91-1f-ec-f8-73-92, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,240.4, , , , 
1642723930.918763,91-46-42-24-5b-21, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,91-cc-53-19-46-92, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,92-97-5e-89-2f-52, , , , , , , , , , ,602, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,93-c7-b8-90-7c-4e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,94-cf-e7-d1-c7-4d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,94-f0-9e-08-a9-92, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,230.0, , , , 
1642723930.918763,95-57-80-f3-c0-a6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,96-09-04-ed-44-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,96-0c-6f-f9-4d-fd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,96-62-3b-6b-1c-14, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,96-d2-ec-56-0e-0f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,97-4e-af-c6-4b-cb, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,97-5f-6a-2c-13-a3, , , , , , , , , , ,602, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,97-82-f2-f4-35-1b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,98-54-1e-64-a1-9a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,98-6a-b3-c6-2c-22, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,99-8c-8f-ad-73-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,9a-9e-8c-bb-24-80, , , , , , , , , , ,593, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,9c-e2-c3-1b-1f-b2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,9d-49-9b-a3-ad-9e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,9e-3c-7b-f9-60-46, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,9e-49-de-18-f4-e3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,9e-89-ac-38-dd-96, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,9f-cd-32-58-f0-f0, , , , , , , , , , ,561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,a1-9d-55-41-31-ca, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,a2-ad-02-bb-84-18, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a2-f3-d0-92-a9-53, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a3-18-ba-07-c2-0a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a5-77-85-b6-e6-5a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a5-f2-db-3f-6d-04, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a6-9e-db-b5-da-c7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a6-b9-ae-11-de-43, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,a7-e9-cf-04-ae-95, , , , , , , , , , ,583, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,a9-50-9a-19-0b-0e, , , , , , , , , , ,584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,aa-27-fd-50-84-5a, , , , , , , , , , ,572, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,aa-72-52-4b-6e-94, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,ac-23-c8-80-c4-87, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,ac-ed-77-51-f2-71, , , , , , , , , , ,589, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,ad-f9-63-a6-e1-ad, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,ae-2e-cf-c3-da-e0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,af-c8-47-1f-eb-76, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,b1-a3-eb-2c-c5-0c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,b1-a4-2d-74-fd-e9, , , , , , ,False,False, , , , , , , , , , , ,266.54, , , , , ,0.0, ,45.572916666666664, , , , , , , , , , , , , ,21,28,10,159.5, , , , 
1642723930.918763,b1-df-03-c2-4d-46, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,b2-68-3d-31-71-45, , , , , , , , , , ,586, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,b3-7f-a7-23-61-80, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,b4-29-46-72-46-81, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,b5-8f-90-88-9c-99, , , , , , , , , , ,413, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,b8-d2-8f-40-2d-67, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,b9-94-2d-14-8f-bc, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,253.2, , , , 
1642723930.918763,ba-5a-38-1d-65-96, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,229.4, , , , 
1642723930.918763,bb-4e-41-f2-f4-ce, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,bc-5f-9e-1a-b6-ac, , , , , , , , , , ,551, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,bc-c7-43-25-a5-2e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,bc-d3-c8-d4-05-e3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,bd-1e-cd-86-f9-36, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,bd-74-0e-42-6b-5e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,bd-96-d0-d8-68-87, , , , , , , , , , ,540, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,be-0c-f0-e9-99-77, , , , , , , , , , ,565, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,be-9c-4a-55-ab-dc, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,bf-4a-15-f5-d5-5d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c0-c1-c0-57-95-07, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c2-48-99-a3-13-42, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c2-f5-4e-42-b2-7c, , , , , , , , , , ,562, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,c3-e2-a6-f5-59-5d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c4-7a-f5-64-18-cf, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,c4-88-27-5c-6d-0c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c5-ee-ee-dc-d1-dd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c6-04-64-74-16-37, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,c6-64-da-d6-53-21, , , , , , , , , , ,625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,c7-57-13-87-8c-23, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c7-9c-ac-04-22-23, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,c7-b4-c9-02-81-09, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,c9-45-03-a7-e6-69, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,c9-b8-5e-c9-2b-bf, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,cd-45-b4-b6-32-98, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,ce-42-9d-4f-3f-4b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,ce-48-04-04-74-e6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,ce-ad-42-6c-52-57, , , , , , , , , , ,579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,cf-e3-6f-64-42-af, , , , , , ,False,False, , , , , , , , , , , ,275.8, , , , , ,7.417177283927456, ,13.020833333333332, , , , , , , , , , , , , ,21,28,10,180.3, , , , 
1642723930.918763,cf-e8-b5-33-0f-a8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,d1-4e-0c-76-87-99, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,d1-54-d5-87-e2-1c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,d1-5f-10-0b-05-76, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,d2-d6-8a-6a-d5-b3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,d4-4b-6d-ed-57-25, , , , , , , , , , ,587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,d5-a7-53-f4-a0-98, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,d5-de-ba-2c-5a-f2, , , , , , , , , , ,559, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,d6-79-68-bf-9a-f0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,d9-de-c5-13-10-e9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,da-30-9b-79-ac-ee, , , , , , , , , , ,603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,da-82-c6-28-9a-0f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,db-31-9c-73-9b-71, , , , , , , , , , ,517, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,db-3c-0b-f8-26-a8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,db-88-dc-b6-a3-a7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,db-9c-3f-27-d7-eb, , , , , , , , , , ,474, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,db-f2-12-a4-a4-54, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,254.3, , , , 
1642723930.918763,dc-83-44-7d-5c-f2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,e2-10-8d-bb-04-7f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,e5-55-2c-60-45-b1, , , , , , ,False,False, , , , , , , , , , , ,242.81, , , , , ,0.0, ,13.020833333333332, , , , , , , , , , , , , ,21,28,10,101.2, , , , 
1642723930.918763,e5-55-fb-87-b5-9a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,e5-b8-3f-6a-fe-95, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,e5-c4-c0-2f-cf-b9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,e6-50-95-fc-44-1e, , , , , , , , , , ,575, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,e6-6a-45-8f-a2-fa, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,188.0, , , , 
1642723930.918763,e7-46-d5-f1-75-bb, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,e8-62-6a-45-ef-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,e8-94-38-59-81-15, , , , , , , , , , ,419, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
